Serialno,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,F1H1,F1H2,F1H3,F1H4,F1P1,F2H1,F2H2,F2H3,F2H4,F2P2,F3H1,F3H2,F3H3,F3H4,F3P3,F4H1,F4H2,F4H3,F4H4,F4P4,F5H1,F5H2,F5H3,F5H4,F5P1,F6H1,F6H2,F6H3,F6H4,F6P2,F7H1,F7H2,F7H3,F7H4,F7P3,F8H1,F8H2,F8H3,F8H4,F8P4,F9H1,F9H2,F9H3,F9H4,F9P1,F10H1,F10H2,F10H3,F10H4,F10P2,F11H1,F11H2,F11H3,F11H4,F11P3,F12H1,F12H2,F12H3,F12H4,F12P4,F13H1,F13H2,F13H3,F13H4,F13P1,F14H1,F14H2,F14H3,F14H4,F14P2,F15H1,F15H2,F15H3,F15H4,F15P3,F16H1,F16H2,F16H3,F16H4,F16P4,F17H1,F17H2,F17H3,F17H4,F17P1,F18H1,F18H2,F18H3,F18H4,F18P2,F19H1,F19H2,F19H3,F19H4,F19P3,F20H1,F20H2,F20H3,F20H4,F20P4,F21H1,F21H2,F21H3,F21H4,F21P1,F22H1,F22H2,F22H3,F22H4,F22P2,F23H1,F23H2,F23H3,F23H4,F23P3,F24H1,F24H2,F24H3,F24H4,F24P4,runid
2701,37.41,0.75,108.14,1.182033097,0.01,1,0.01,-0.07,1710579465,0,0,0,12,-2501.636282,-2645.116502,-1670.367262,-1869.143609,5131410,-7255.564679,-5797.658329,-5465.285161,-5500.053165,5329746,-5498.900698,-2402.832986,-3372.090999,-3570.256031,5179519,-2984.582358,-1832.969294,-120.7742725,1955.910875,5237948,3769.429301,4771.555508,8121.494396,8296.417969,5191098,-37.93575931,5860.997773,815.787565,3930.584474,5057179,11487.74993,13019.57686,11680.37869,11811.72343,5024098,9858.901419,10200.09991,9506.38863,13856.87199,5063887,4060.967219,6462.910041,7218.849653,6222.872231,5271661,2618.490497,5480.091068,4534.507652,3336.234166,5196534,3403.481771,1971.376204,3261.041091,3469.727507,5086358,8811.492964,12389.31631,16094.22006,13311.78523,5165752,13656.50659,10182.85436,680.1229229,10564.85333,5127090,18589.31625,6053.240624,18078.58415,21457.62221,5043168,12179.64739,10605.309,10680.70498,10235.93981,0,7504.271683,9831.301322,6827.692263,5001.92395,5080010,8392.471582,5945.292248,6221.933267,7878.705823,5085538,-12560.15419,-10096.60304,-12269.99661,-12992.68976,5098484,-10400.16879,-8548.49889,-9895.557359,-9578.208152,0,-10611.20911,-9717.074911,-10747.154,-10986.61517,5204855,-15174.55826,-13319.08305,-13589.92866,-14031.93496,5247955,-8935.487261,-7705.653843,-8813.150175,-9092.329357,5394694,-11060.97467,-11354.06586,-9806.239422,-9435.333713,5321184,-9027.394526,-9951.30912,-10073.10805,-9113.757418,5282151,0
2702,37.41,0.75,108.14,2.364066194,0.01,1,0.01,-0.07,1710579465,0,0,0,12,-3365.881087,-2479.143197,-2376.386236,-2672.40009,5137684,-6978.900772,-5566.438289,-5585.338463,-5670.523673,5331946,-5458.633353,-3120.717876,-3411.887116,-4101.398358,5182496,-3399.187883,-2493.6547,-568.0373111,1236.733799,5241997,1379.18769,2671.427024,5728.794761,6021.173884,5191098,-1422.34509,3833.433385,-1109.083167,2151.273817,5057292,8883.976339,10769.07716,9456.257018,9697.104971,5023041,7854.385404,8018.493889,7208.214328,11297.25001,5065419,940.1237437,3522.928259,4377.080934,3451.588889,5280276,-1097.98622,1919.825584,805.1174239,-455.9826132,5203313,-497.416872,-2009.407505,-664.0432634,-484.6803627,5091065,5324.211367,9253.742364,13125.99532,9948.495729,5167929,10504.36275,6444.904643,376.2259815,7372.78823,5128267,16562.95857,5001.645609,15916.88376,20160.26057,5041284,9522.152901,7583.482533,7563.892768,7103.094464,0,3603.573313,6449.058008,2718.51637,963.7375083,5087072,5953.651047,3740.315951,4153.373605,5905.843646,5084361,-13498.59163,-11336.53582,-13051.25626,-13685.0994,5098842,-10851.97505,-9568.045986,-10400.19339,-10058.05762,0,-10297.92404,-10010.6405,-10398.55392,-10481.76376,5209605,-14860.62594,-13081.42042,-12768.24437,-13460.45702,5250605,-9192.059791,-8071.225987,-8790.807193,-8604.420638,5395451,-10574.34537,-10914.1698,-9497.104174,-9131.261603,5321988,-8827.780811,-9657.535515,-9539.34225,-8433.92545,5284069,0
2703,37.41,0.75,108.14,3.546099291,0.01,1,0.01,-0.07,1710579465,0,0,0,12,-3521.656121,-2677.621312,-2455.728415,-2948.729652,5141310,-6719.543473,-5561.489967,-5377.80455,-5403.119002,5333123,-5653.094784,-3379.394602,-3577.323724,-4132.01742,5183587,-4074.465484,-2747.309293,-1166.875542,266.327348,5243395,-267.7069787,1189.749867,3606.329874,4023.521489,5191098,-2314.827639,2378.143276,-2696.667278,651.4937194,5058711,6159.016846,8336.18967,7222.924153,7443.479905,5025042,5757.857137,5935.665412,4987.217139,8696.58286,5064597,-1820.902127,787.7347655,1879.500908,962.4194933,5290696,-4578.312318,-1444.40974,-2671.062759,-3978.293241,5207331,-4160.359116,-5695.186282,-4397.648406,-4233.324556,5095459,1769.790115,5745.693269,9832.853195,6311.567296,5172091,6826.580189,2394.264485,88.93944514,3805.593018,5129707,14268.25073,3637.64622,13684.20378,18354.67762,5041638,6622.980891,4298.540382,4385.750062,3991.395546,0,-506.7977646,2720.633969,-1469.359112,-3014.834449,5091528,3422.293312,1701.73028,2112.958929,3751.155862,5084183,-13587.12299,-11815.8004,-13588.44955,-14233.20168,5101809,-11417.95185,-9780.151585,-10172.39219,-9752.327537,0,-10331.39606,-9792.403974,-10404.25119,-10211.2159,5212201,-13913.00249,-12295.43617,-12515.0698,-13082.02537,5250533,-9032.604709,-7814.506346,-8909.746004,-8671.281232,5395451,-10247.40935,-10353.7418,-8926.541813,-8578.229288,5321931,-8625.288676,-8948.683799,-8616.217333,-7408.893151,5284440,0
2704,37.41,0.75,108.14,4.728132388,0.01,1,0.01,-0.07,1710579465,0,0,0,12,-3015.544183,-2216.900161,-2846.572982,-3175.80469,5141385,-6323.532603,-5301.283951,-5222.677994,-5377.833721,5333817,-5480.967341,-3715.543703,-3785.722086,-4320.769322,5184037,-4274.664932,-3100.501396,-1430.455475,-330.4125419,5248691,-1473.641121,-388.9447329,1964.99115,2355.854463,5191826,-3328.883855,1069.265012,-3517.176529,-175.7024185,5063176,3487.850642,5918.206709,5183.329422,5272.707063,5026219,3652.332913,4000.247976,3020.332817,6106.048825,5066019,-3964.286857,-1596.318394,-255.0261599,-1137.983456,5296581,-7428.220823,-4415.898155,-5732.601212,-6934.976441,5212567,-7338.232738,-8857.791794,-7643.29288,-7520.426786,5097918,-1672.244084,2167.279442,6297.782826,2699.130256,5176162,2912.424075,-1752.299589,-158.2000343,7.19892937,5131050,12022.43798,2123.121196,11377.60848,16420.22091,5041638,3722.169383,1039.959482,1259.08683,972.5272371,0,-4497.045157,-1076.547251,-5400.102495,-6658.94847,5094639,1022.370338,-330.5688215,243.2105217,1704.466921,5083826,-13793.21795,-12171.78138,-13519.68326,-13936.45362,5104727,-11224.80234,-10058.97947,-9935.591738,-9803.603412,0,-9958.696667,-9805.184337,-10026.2069,-9919.102792,5212567,-13335.73857,-11895.09863,-11966.36513,-12478.52778,5252817,-8923.425178,-7820.62071,-8504.23991,-8244.625163,5395492,-9737.215468,-9780.438892,-8407.194879,-8119.899217,5319633,-8072.732601,-7929.311441,-7605.139639,-6219.868667,5285182,0
2705,37.41,0.75,108.14,5.910165485,0.01,1,0.01,-0.07,1710579465,0,0,0,12,-2505.897303,-1986.38155,-2912.899117,-3009.027915,5141215,-5914.916129,-5173.973184,-5044.199517,-5141.062399,5334620,-5519.770479,-3765.8421,-3819.020661,-4184.310169,5185684,-4541.950024,-3208.599332,-1792.082988,-934.115726,5255385,-1743.785765,-1417.925543,1030.789463,948.751098,5196982,-3858.280252,376.9361569,-4296.838066,-1429.053957,5068976,1015.701266,3654.800685,3349.576001,3299.971976,5030928,1718.091473,2362.674165,1479.897114,3754.548368,5068154,-5258.222296,-3366.479173,-1807.450486,-2913.290535,5300733,-9467.119872,-6627.72291,-8044.10426,-9240.46569,5217039,-9902.630489,-11152.45571,-10179.53414,-10038.20876,5103192,-4794.417009,-1305.678291,2750.291925,-706.3294035,5181337,-1002.332728,-5619.631913,-343.8558048,-3757.546965,5138670,9766.935739,633.8008594,8956.023663,14139.63797,5041991,925.9564022,-1979.16332,-1576.813652,-1665.076961,0,-8167.297359,-4741.970705,-8760.482092,-9585.941192,5097769,-985.6816587,-2069.68541,-1225.902369,-278.8765536,5082828,-13487.18419,-11808.66337,-13483.23159,-14174.18913,5110308,-11289.90027,-9779.338689,-9816.353117,-9430.67075,0,-9686.932631,-9542.800584,-9798.259946,-9442.901365,5213378,-12526.33102,-11288.37611,-11170.35661,-11891.23394,5253554,-8509.113051,-7537.341021,-8199.273522,-8229.538403,5396249,-9247.515769,-9131.256548,-7835.828986,-7563.133837,5323709,-7568.587702,-6924.791292,-6351.915503,-4824.435706,5284746,0
2706,37.41,0.75,108.14,7.092198582,0.01,1,0.01,-0.07,1710579465,0,0,0,12,-1539.052127,-1458.867282,-2618.607269,-2755.549552,5141120,-5492.742017,-4915.110608,-4787.579981,-4983.297343,5333069,-5346.423654,-3817.909698,-3828.890033,-4117.72593,5188404,-4527.710803,-3434.87097,-1968.863958,-1231.086268,5258337,-2401.309226,-1733.024226,31.73568536,101.7715899,5201078,-4361.160718,-725.1708824,-4409.456409,-2258.500257,5074619,-996.1181491,1722.996041,1905.896479,1689.906326,5037284,43.56630519,1192.176566,281.5489502,1615.428104,5070238,-6694.332873,-4299.381048,-3040.267081,-4025.060103,5307054,-10779.22032,-8433.36092,-9419.783657,-10423.59446,5228604,-11391.14512,-12544.2106,-11652.83463,-12133.69582,5108156,-7293.854441,-4420.436024,-578.967004,-3664.264158,5185128,-4634.886591,-8898.376823,-455.0939296,-7197.583117,5143113,7490.990172,-792.3844675,6696.625825,11890.38763,5043638,-1532.524099,-4544.549274,-3906.210193,-3752.583544,0,-11114.29372,-7949.721445,-11352.87617,-11587.51577,5102270,-2675.164923,-3308.271052,-2657.764344,-1927.78857,5084004,-13300.3158,-11912.82372,-12881.04566,-13971.14214,5113784,-10900.41938,-9700.983063,-9495.11975,-9247.754875,0,-9206.858699,-9044.295242,-9385.449246,-8963.058674,5213378,-11868.19884,-10523.25233,-10500.48586,-11096.29046,5253840,-8176.445701,-7469.90257,-7945.354532,-8045.106919,5395451,-8687.66229,-8512.990248,-7255.616991,-6999.942201,5325633,-6898.790628,-5776.573126,-5109.172981,-3416.999699,5285117,0
2707,37.41,0.75,108.14,8.274231678,0.01,1,0.01,-0.07,1710579465,0,0,0,12,-689.9027671,-644.4659502,-2365.372547,-2604.21213,5134249,-5068.633799,-4570.555047,-4523.951512,-4728.430859,5332320,-5185.42822,-3636.381789,-3703.138344,-3847.102576,5191911,-4491.02057,-3470.184182,-2254.428244,-1492.924159,5255825,-2529.97982,-2275.58014,-397.0516187,-698.0731892,5206762,-4420.377739,-1467.5837,-4524.668659,-2527.027736,5079902,-2353.879088,239.257947,641.8311384,229.6304855,5043876,-1182.902311,156.2818841,-249.4727527,-8.359922159,5072482,-7379.243015,-5112.802288,-3492.170957,-4974.766357,5319633,-10983.40361,-9267.4891,-10113.91722,-10239.90122,5237948,-13035.5875,-12487.68903,-11840.57714,-13098.71328,5112708,-9052.761796,-6996.315012,-3420.956842,-5946.011551,5188489,-7846.585917,-11423.52074,-475.6420101,-10010.63259,5148370,5399.964196,-2072.732516,4488.821317,9560.236446,5044699,-3449.338167,-6544.832755,-5502.480151,-5294.901092,0,-13188.7546,-10513.12796,-13003.72454,-12767.49481,5103241,-3717.64324,-4487.731163,-3632.418825,-3213.328841,5083112,-12702.58383,-11673.8398,-12379.81414,-13419.92441,5115938,-10733.92617,-9390.118917,-9230.151352,-8890.481112,0,-8785.737306,-8623.78776,-8866.721399,-8433.38286,5213744,-11153.56103,-9807.187928,-9812.302193,-10476.13172,5256194,-7845.600501,-7286.540646,-7683.52547,-7737.625733,5395870,-8169.003451,-7904.835472,-6672.515458,-6438.333364,5327557,-6328.5993,-4683.171877,-3842.289449,-1962.204988,5284681,0
2708,37.41,0.75,108.14,9.456264775,0.01,1,0.01,-0.07,1710579465,0,0,0,12,289.8566664,72.98987243,-1925.470059,-2348.955918,5131604,-4620.87745,-4256.965325,-4231.306871,-4390.35435,5333014,-4856.685533,-3457.800449,-3512.549301,-3675.32698,5191378,-4213.168009,-3295.646655,-2358.005705,-1464.496358,5250461,-2969.993915,-2381.36341,-1132.489178,-890.6764386,5211024,-4431.287872,-1725.846179,-4749.050379,-2917.622815,5083897,-3359.607785,-555.8506925,-153.5575686,-691.935175,5053066,-2253.820252,-337.2831769,-994.0702512,-1283.309819,5075688,-7181.332807,-5113.521166,-4360.031786,-5288.510641,5326062,-11193.32584,-8917.573505,-9642.247928,-10584.47825,5244204,-13714.36846,-12836.22313,-11873.87388,-12808.5064,5120028,-9669.544494,-8679.636508,-5499.931872,-7618.493739,5195471,-10188.77911,-12825.4193,-378.104571,-12025.88361,5150176,3388.466881,-2999.802557,2677.565816,7361.597102,5045292,-4925.93013,-7710.960355,-6628.609029,-5928.338184,0,-14214.47545,-12082.98029,-13432.5765,-12565.37785,5103599,-5062.150982,-5147.732695,-4572.216928,-3925.218615,5085181,-12210.01178,-11178.8374,-11840.1334,-12946.37845,5120846,-10322.58715,-9137.045785,-8925.094968,-8620.136325,0,-8334.974779,-8165.107997,-8361.899929,-7886.635913,5213744,-10487.24203,-9108.412756,-9247.264445,-9847.038271,5256194,-7536.722244,-7043.041674,-7420.480453,-7437.959094,5395870,-7651.887672,-7364.020279,-6171.317153,-5914.796018,5329801,-5731.271637,-3716.241844,-2724.064004,-678.3375463,5285052,0
2709,37.41,0.75,108.14,10.63829787,0.01,1,0.01,-0.07,1710579465,0,0,0,12,1416.97007,865.6676119,-1671.932382,-2121.361909,5132158,-4216.405099,-3916.077191,-3922.954655,-4138.56555,5333817,-4525.284279,-3130.107759,-3205.674937,-3388.286017,5192555,-3968.093388,-3162.227618,-2251.476878,-1462.884304,5246778,-3175.747881,-2735.517013,-1570.293722,-1058.125928,5217405,-4503.047676,-2066.871434,-4740.666722,-2963.425758,5086252,-3548.730475,-1379.202265,-1024.851532,-1374.466664,5057759,-2784.514208,-1093.405488,-1325.345801,-1828.471353,5078368,-7322.766948,-5641.392875,-4802.319241,-5629.301089,5330549,-10594.23588,-9237.789692,-9507.111516,-10143.61785,5252080,-13351.5604,-12324.34502,-12111.92937,-13022.21271,5128627,-10356.55094,-9804.286473,-6560.746378,-8294.698946,5200713,-11445.77205,-12790.07431,-400.4245982,-13239.24749,5154254,1794.867478,-3486.461553,1118.6159,5354.474146,5048595,-5568.344317,-8591.962827,-6826.705408,-6696.355433,0,-13827.68251,-12506.06573,-13796.97684,-12328.75673,5103958,-5958.522521,-5886.367034,-5050.525151,-4604.60991,5085895,-11626.73087,-10725.86536,-11270.13556,-12256.28525,5123658,-10037.13806,-8742.509355,-8572.215743,-8246.207376,0,-7865.412739,-7706.23332,-7889.612887,-7384.092039,5213744,-9816.666259,-8561.085189,-8707.031432,-9313.674356,5256194,-7215.55663,-6799.638227,-7158.290065,-7062.002023,5395870,-7158.973779,-6861.972727,-5746.4257,-5436.818855,5329219,-5197.186825,-2877.973074,-1781.249585,342.5628084,5285052,0
2710,37.41,0.75,108.14,11.82033097,0.01,1,0.01,-0.07,1710579465,0,0,0,12,2305.289035,1497.267726,-1386.392089,-1872.436434,5131244,-3814.371499,-3606.859875,-3627.260475,-3839.562197,5333762,-4102.113142,-2897.677469,-2903.298958,-3139.802309,5192919,-3623.136978,-2963.188606,-2200.676147,-1510.184822,5247219,-3096.543063,-2882.983924,-1625.404604,-1393.094042,5223373,-4424.109636,-2096.234118,-4738.829903,-3234.281808,5087429,-3903.124072,-1703.737938,-1430.905042,-1462.83999,5062598,-3364.014942,-1562.971918,-1880.178129,-2383.805601,5080615,-7020.602447,-5852.27261,-4725.181725,-5478.326829,5334566,-10220.57263,-8944.713218,-9510.382182,-10214.05487,5254208,-13308.7434,-12246.20039,-11877.9997,-12613.42497,5137853,-10161.12953,-9766.550866,-7417.761429,-8922.183718,5208955,-12171.08598,-13554.64957,-404.745078,-13365.53143,5162401,461.4184955,-3897.482348,254.6430815,3658.872127,5049876,-6345.819624,-8584.147848,-7101.077869,-6755.813456,0,-13953.42553,-12862.41053,-13260.14727,-12317.26945,5105648,-6308.949696,-6170.325568,-5823.508186,-5342.562439,5085895,-11020.2904,-10107.03408,-10613.95001,-11728.40588,5133792,-9599.114621,-8457.912329,-8198.603256,-7929.846287,0,-7382.569732,-7326.705803,-7377.386057,-6926.001008,5212201,-9330.33327,-8033.363594,-8217.299083,-8782.168485,5254208,-6932.033067,-6502.88596,-6838.803173,-6809.878498,5398183,-6678.720599,-6396.613183,-5293.783186,-4961.270656,5331672,-4724.124049,-2244.461496,-1064.624476,1018.036348,5284681,0
2711,37.41,0.75,108.14,13.00236407,0.01,1,0.01,-0.07,1710579465,0,0,0,12,3007.86515,1995.890673,-1047.330626,-1634.185825,5135690,-3484.856292,-3308.88261,-3351.121164,-3589.878226,5335314,-3699.362167,-2589.683333,-2634.589688,-2841.098476,5193284,-3418.507823,-2791.695226,-2088.419797,-1462.548129,5249796,-3116.050039,-2794.962323,-1826.991948,-1532.829637,5225960,-4365.738908,-2327.515217,-4597.192406,-3327.436207,5089108,-3701.065489,-2115.781683,-1667.976007,-1805.900393,5070374,-3556.738738,-1654.161647,-2210.045962,-2392.27364,5090180,-6940.15242,-5728.875294,-4860.090723,-5415.55889,5336813,-9866.175004,-9009.323262,-9316.836385,-9968.72413,5257598,-12738.10027,-11766.53493,-11671.46949,-12369.24635,5145735,-10320.12914,-10167.56633,-7307.738096,-8789.965237,5215208,-11708.47293,-13585.90887,-393.8750598,-13519.12821,5166388,-163.4293691,-3927.037787,-540.3861046,1915.295139,5054130,-6480.99495,-8901.774228,-7495.265762,-7130.639835,0,-13227.75428,-12362.86173,-12996.37012,-11915.3703,5107900,-6753.408961,-6714.476153,-6283.530722,-5803.483424,5089571,-10319.45327,-9649.602377,-9959.162278,-11050.10142,5141918,-9185.566603,-8068.657407,-7854.997765,-7523.005079,0,-6988.360681,-6877.72906,-6942.777808,-6395.5049,5213744,-8722.681069,-7673.725801,-7741.163324,-8454.864548,5255385,-6594.918973,-6326.118805,-6488.007105,-6508.912499,5397385,-6201.843067,-5985.062013,-4953.639389,-4543.020206,5331572,-4305.32313,-1777.737879,-673.1913917,1356.537371,5285859,0
2712,37.41,0.75,108.14,14.18439716,0.01,1,0.01,-0.07,1710579465,0,0,0,12,3509.271272,2382.564513,-803.2602042,-1413.410079,5135426,-3203.530974,-3035.577976,-3056.756632,-3323.047573,5333762,-3274.221396,-2345.974215,-2366.966127,-2589.93198,5194377,-3138.014973,-2616.080507,-1990.107823,-1470.35159,5254648,-2988.862464,-2792.373467,-1830.941713,-1698.983379,5228528,-4217.587977,-2431.49572,-4382.782282,-3191.755918,5095102,-3677.574625,-2148.294577,-1500.522335,-1789.893113,5080258,-3790.832194,-1884.723084,-2242.087754,-2527.618449,5095817,-6619.329982,-5723.808156,-4745.933099,-5365.799071,5337990,-9303.294577,-8800.798999,-9065.58,-9404.458205,5262078,-12283.40837,-11440.60384,-11227.33963,-11791.81076,5150538,-9997.198602,-9872.069492,-7654.828401,-8703.801859,5219709,-12092.54647,-12868.08387,-376.469747,-12847.96359,5171003,-752.7168195,-4233.307956,-1498.597432,537.4472761,5056824,-6831.468468,-8695.700775,-7561.019296,-7115.762153,0,-12893.82169,-12148.365,-12311.72502,-11549.34974,5111431,-6785.107539,-6961.086648,-6397.575547,-6222.671489,5091780,-9658.887326,-9064.429059,-9306.558765,-10436.52932,5149092,-8636.543765,-7771.068559,-7411.50876,-7135.109078,0,-6570.300511,-6492.483175,-6425.74922,-5957.316835,5214476,-8155.993816,-7215.080404,-7346.280262,-8070.135396,5255385,-6233.350997,-6079.070696,-6198.282855,-6207.138412,5397385,-5732.056118,-5598.866733,-4583.808793,-4250.728141,5332320,-3991.023886,-1583.004035,-520.5177537,1233.093934,5286665,0
2713,37.89,0.56,107.59,15.36643026,0.01,1,0.01,0.69,1710579465,0,0,0,12,3655.880258,2484.363458,-643.7391915,-1159.61055,5130262,-2907.682423,-2790.178552,-2805.205792,-3074.047612,5336866,-2826.56775,-2070.198982,-2104.081667,-2340.260286,5196284,-2909.748015,-2445.060282,-1852.029811,-1486.972574,5258266,-3000.487114,-2638.775718,-1892.533524,-1727.971543,5234566,-4033.363628,-2343.697789,-4059.689121,-3129.461748,5104880,-3357.871382,-2221.38973,-1464.398316,-1856.737596,5086608,-3708.800284,-1859.606446,-2363.934268,-2778.029159,5102270,-6425.880828,-5518.432274,-4832.295269,-5147.838309,5335260,-8797.548537,-8321.058975,-8641.18315,-8946.571113,5263994,-11557.55276,-10918.86231,-10712.97572,-11354.40237,5150713,-9897.98679,-9824.437725,-7467.984363,-8697.670948,5223740,-11951.72015,-12395.837,-344.015112,-12228.48282,5175073,-1559.407637,-4324.872939,-2125.723008,-228.6660084,5060486,-6789.438353,-8704.174532,-7660.127594,-7267.777678,0,-12122.18068,-11511.48866,-11731.49703,-10980.38063,5115679,-7054.671657,-6906.602284,-6516.54853,-6357.489513,5092600,-8968.31202,-8485.272485,-8526.802811,-9693.24704,5151715,-8075.442476,-7386.269752,-6989.643918,-6672.583608,0,-6170.7503,-6015.91746,-5984.533771,-5448.153552,5215940,-7609.751147,-6818.212923,-6934.667997,-7712.26157,5254648,-5956.363526,-5805.432127,-5865.76526,-5859.929085,5394315,-5362.409529,-5262.574858,-4334.515838,-3936.916638,5330494,-3709.253468,-1305.166751,-495.3094451,1136.964859,5284375,0
